bus_id,hora_dia,latitud,longitud,velocidad_kmph,dia_semana
Bus_04,20,4.72054053031623,-74.1229193671963,34.335054999468426,Miércoles
Bus_02,13,4.675781016036495,-74.12524402297201,22.932702364807604,Miércoles
Bus_03,17,4.745068992288876,-74.14374737042571,38.986484586849,Martes
Bus_04,15,4.662664146891265,-74.10410594834032,35.59577061510467,Lunes
Bus_01,17,4.747616547855475,-74.07672665252139,21.86469650633764,Jueves
Bus_01,14,4.700187999820544,-74.08932682752825,28.986217437357997,Martes
Bus_04,8,4.6952006909880915,-74.08271283314019,25.07227271757063,Lunes
Bus_03,10,4.624893234294367,-74.14188508214639,56.33537940031605,Viernes
Bus_02,11,4.732289163745697,-74.05485092898232,35.317448831256584,Miércoles
Bus_02,9,4.664123453188092,-74.06615081661569,31.867620548482403,Jueves
Bus_01,15,4.624335010867371,-74.06949096815043,34.726630560767134,Jueves
Bus_03,17,4.601891127996364,-74.06770161949582,43.79162588197498,Jueves
Bus_02,14,4.683963352545757,-74.05672894918672,29.166198555615345,Miércoles
Bus_03,14,4.679109943318402,-74.09557460338863,24.100907021342437,Lunes
Bus_03,15,4.7079030433553735,-74.12997179821325,38.44283228097417,Martes
Bus_01,11,4.73353870795267,-74.08832163921474,28.25055433998688,Lunes
Bus_02,22,4.611910987696454,-74.07571185063321,19.301046709194967,Martes
Bus_04,8,4.709724473551054,-74.0762082606646,17.353135682439415,Jueves
Bus_01,6,4.6281117916146375,-74.09785509758332,45.29296550839533,Lunes
Bus_02,18,4.728726557973575,-74.14315412806664,31.316445669192845,Jueves
Bus_02,17,4.722859527079248,-74.112888706157,24.10432616007599,Viernes
Bus_02,16,4.681119063247832,-74.05792333915366,27.656650889579364,Jueves
Bus_02,11,4.706536419793497,-74.09155510902426,38.07444718008352,Jueves
Bus_02,6,4.647152516977562,-74.09616680567443,27.06594484157955,Martes
Bus_03,17,4.670675184839922,-74.12311464856178,15.505802708225819,Viernes
Bus_01,18,4.723245534656571,-74.11315510800834,33.25840852147925,Jueves
Bus_03,21,4.668889779575982,-74.06046539108468,42.083478175735635,Jueves
Bus_04,13,4.653669739798816,-74.08335369524731,41.4146431797225,Viernes
Bus_02,21,4.674131867087545,-74.07126129732477,24.406700618627546,Viernes
Bus_01,12,4.724237387865583,-74.10456545769324,42.691726564583796,Lunes
Bus_02,6,4.650281207105631,-74.08697527805438,32.12949973671623,Martes
Bus_01,17,4.626064238970361,-74.12516163912568,42.41147343878727,Viernes
Bus_03,7,4.706802103049617,-74.07945391697164,35.73687030002554,Viernes
Bus_01,20,4.723896731906212,-74.10723986662967,14.784031573673303,Miércoles
Bus_04,10,4.615095621778529,-74.10574544851853,47.467389375083464,Viernes
Bus_04,11,4.635981116913391,-74.08506776754231,30.517838511989535,Martes
Bus_01,14,4.621295798464149,-74.0563719378531,35.76793823913817,Jueves
Bus_01,13,4.652191211737325,-74.14359936533914,16.55955371528156,Jueves
Bus_01,6,4.667552646835811,-74.0675256762653,35.053265000780655,Jueves
Bus_01,19,4.712323950544496,-74.12076168895878,41.0292773274266,Jueves
Bus_04,9,4.697672137732251,-74.10560805454936,49.353203365984044,Miércoles
Bus_02,8,4.693139285121765,-74.1478086671225,44.003997947952826,Viernes
Bus_01,8,4.652856241991448,-74.11989539221658,35.54224703946039,Jueves
Bus_01,22,4.726217132962714,-74.099736875737,14.556226466516138,Lunes
Bus_04,8,4.670693075109725,-74.14438239226526,31.322727904974215,Jueves
Bus_04,21,4.746865740702273,-74.10089042706169,24.074904347870696,Viernes
Bus_03,16,4.69512132074436,-74.05728893711415,32.34977874816247,Jueves
Bus_01,21,4.618939711234675,-74.13946067818922,17.83674167204901,Miércoles
Bus_03,14,4.701426634311315,-74.07355592719244,27.898330922080984,Martes
Bus_04,5,4.6487656023147546,-74.1090328946624,24.828169161939314,Martes
Bus_04,22,4.702949079502915,-74.08448262854756,24.518336440307536,Viernes
Bus_02,22,4.610446172224361,-74.12397634020148,24.617638140088456,Martes
Bus_01,18,4.626232215576394,-74.13405077374587,28.641452836117555,Martes
Bus_03,19,4.7283605888358675,-74.13395373857288,32.86194759048022,Lunes
Bus_04,16,4.634076933553527,-74.14295080543569,5.015064121285491,Viernes
Bus_04,8,4.725556168786441,-74.13143532950988,6.235671436621363,Viernes
Bus_03,7,4.641891413268161,-74.0835780615011,26.613086600781248,Martes
Bus_02,16,4.696432286508806,-74.06183093881565,28.022309552943856,Martes
Bus_04,11,4.704122586026474,-74.06858743144089,31.891112166039406,Martes
Bus_01,15,4.676898212971758,-74.08148656901255,22.72327645143776,Miércoles
Bus_04,5,4.645796601504509,-74.1389568136589,30.094651940226818,Jueves
Bus_01,10,4.631896656455664,-74.12108125537041,31.26523205018055,Miércoles
Bus_03,19,4.604978403184363,-74.11901931246776,22.654419031345284,Viernes
Bus_01,19,4.645591960186108,-74.12500430536024,40.13455821741101,Lunes
Bus_03,15,4.697974418579692,-74.09849943402902,31.769863114550606,Jueves
Bus_01,6,4.740745722767272,-74.09644461851204,35.469610954632905,Lunes
Bus_03,18,4.730680672339457,-74.1143114024829,30.688457312838526,Viernes
Bus_01,6,4.714909716480295,-74.11462108412636,51.036731030617204,Viernes
Bus_02,8,4.718267101487995,-74.06714444020939,35.963970691176534,Lunes
Bus_01,21,4.699747735521399,-74.07107071516803,25.120066837927748,Lunes
Bus_01,7,4.6390430286349,-74.11922041683192,38.20966884368401,Lunes
Bus_02,17,4.736079254605874,-74.05862115561267,13.623950825433283,Viernes
Bus_04,13,4.700609846785875,-74.05471849829975,31.196002626671042,Martes
Bus_04,11,4.684066094647066,-74.117325745797,33.191602900919904,Lunes
Bus_01,19,4.616648420382022,-74.1145575051207,31.310207620786983,Jueves
Bus_02,15,4.6670583315709635,-74.09943658465781,26.662211291611126,Viernes
Bus_01,6,4.6690537406802886,-74.05588791874663,19.87726643162985,Miércoles
Bus_03,19,4.729684541428401,-74.06236805668577,22.106529879490374,Miércoles
Bus_03,18,4.681997233028168,-74.13974320374165,31.020749162473837,Jueves
Bus_01,15,4.657060082345561,-74.11072692567286,18.864807675720073,Martes
Bus_04,7,4.746520049276599,-74.09466288102503,47.70167615647273,Lunes
Bus_04,21,4.616608088998947,-74.09968675274484,3.591023206562941,Viernes
Bus_01,16,4.663382264246792,-74.13061369320631,26.765621324553962,Lunes
Bus_01,19,4.606303701275711,-74.06411832288319,31.103896391076972,Viernes
Bus_03,20,4.710985618115039,-74.08230592170031,35.07420927833289,Miércoles
Bus_04,9,4.737711482829873,-74.06620916251482,20.84075272737573,Lunes
Bus_01,10,4.642005599432573,-74.06412357206506,41.342947938882126,Jueves
Bus_03,9,4.728751251519868,-74.07516441463342,16.06168956187077,Martes
Bus_04,7,4.643832734569284,-74.10607893987503,24.33871411392432,Jueves
Bus_02,5,4.736615524246587,-74.08894532449845,36.207475552794236,Martes
Bus_03,10,4.713094285539517,-74.13396345938803,40.40188564792752,Lunes
Bus_04,19,4.7207360165262156,-74.08263545825251,15.959987036189023,Lunes
Bus_04,6,4.602700983340068,-74.13207467442608,56.450367904151584,Martes
Bus_03,7,4.744421553561104,-74.08060504094898,21.025084368327903,Miércoles
Bus_02,21,4.709000648810548,-74.1270401839246,16.878175224722174,Viernes
Bus_03,16,4.645712664307919,-74.13824486998499,35.02714891773257,Jueves
Bus_04,22,4.724409199728827,-74.1334715509857,26.51706546418543,Jueves
Bus_01,19,4.642228179762239,-74.1498007864781,25.039476874602556,Jueves
Bus_01,16,4.730913075934919,-74.07812603821465,35.956440575697194,Lunes
Bus_03,20,4.61688705856179,-74.07675989509416,14.727043095721907,Jueves
Bus_04,12,4.705552896619119,-74.09850666500867,12.978656000252975,Viernes
Bus_01,18,4.681104771496736,-74.13386371989446,24.025766348567718,Viernes
Bus_04,21,4.6144801705293155,-74.14164456624894,40.779017394533255,Martes
Bus_03,12,4.636284074238826,-74.14808710335627,24.459447065872162,Lunes
Bus_01,19,4.601860605441597,-74.13342518230348,45.991566845286144,Viernes
Bus_04,18,4.6703151948196755,-74.06091444650168,42.01014761171891,Miércoles
Bus_01,22,4.645189789114,-74.12584631582983,32.829461845074846,Lunes
Bus_03,11,4.6897536226446634,-74.11457286727828,33.397238593747566,Lunes
Bus_04,7,4.6445856711562925,-74.13946545155187,32.82002625016856,Viernes
Bus_01,16,4.644987866726048,-74.12776386952518,31.597177286821,Miércoles
Bus_03,7,4.7114789798097405,-74.09807754292198,26.337583025218205,Martes
Bus_01,18,4.6072214253967525,-74.08922473169044,27.498121667928373,Viernes
Bus_01,19,4.735434249278798,-74.12546476858338,19.30039843407418,Miércoles
Bus_02,18,4.727839581158677,-74.14422678407749,7.8995721070982015,Lunes
Bus_02,11,4.700170702483961,-74.11089671308726,41.0407060928205,Miércoles
Bus_03,21,4.688983235516107,-74.12657966290737,31.572584367852983,Lunes
Bus_02,16,4.733845374720948,-74.12804460767703,30.062113556217863,Viernes
Bus_03,8,4.627799526929307,-74.05401371972866,33.9844912285788,Viernes
Bus_02,13,4.611845374328624,-74.08836995140743,21.716025452063512,Jueves
Bus_01,10,4.635926525486431,-74.09431215568279,19.98937786615567,Jueves
Bus_03,20,4.719186741805029,-74.10842248964767,27.163153063218473,Jueves
Bus_03,6,4.605200540008972,-74.10710556665698,43.68098481763813,Viernes
Bus_01,12,4.687421025262523,-74.0959094996162,18.312589715068736,Martes
Bus_03,15,4.749315627428697,-74.08035701929639,3.729346431918337,Viernes
Bus_03,17,4.728354414075631,-74.07978539038182,24.785989081812474,Miércoles
Bus_02,21,4.678216853356538,-74.13283060922946,41.426999162351834,Viernes
Bus_03,12,4.609546136392996,-74.09998872479234,12.674559756456464,Viernes
Bus_04,22,4.724706027157857,-74.1088041904966,18.19716396177128,Lunes
Bus_01,22,4.689846776226582,-74.06294730337306,32.63546740578169,Lunes
Bus_02,18,4.617239949558935,-74.08685810787816,55.699070354753346,Lunes
Bus_02,19,4.614078592723503,-74.0967495933584,16.417883314738045,Viernes
Bus_04,10,4.736444022915489,-74.13846053578212,16.03065908532041,Martes
Bus_01,15,4.700380039440712,-74.08943621106766,33.38698368839185,Miércoles
Bus_01,17,4.724393019897513,-74.13827960943198,42.04674439993704,Miércoles
Bus_02,5,4.73184683504234,-74.11627934244343,23.759012876742897,Martes
Bus_03,10,4.685765852807248,-74.13571580351856,13.786058438778312,Martes
Bus_02,13,4.677616952763256,-74.08079263529757,34.33749220886346,Miércoles
Bus_01,12,4.664564111548148,-74.12937478861639,36.14841397302973,Jueves
Bus_04,15,4.647541988168667,-74.1108140626812,47.786551265382485,Lunes
Bus_02,13,4.665189394128807,-74.06043252223812,36.56947112324279,Lunes
Bus_01,21,4.716081948359523,-74.1295683616601,38.280660763723795,Miércoles
Bus_02,16,4.69028851465227,-74.09921949360412,27.378548561320944,Martes
Bus_03,18,4.7338784934932265,-74.1080728338834,54.415043421694676,Jueves
Bus_02,19,4.6665070021568775,-74.14818759589544,26.018579894115298,Miércoles
Bus_02,20,4.691063436807813,-74.07072418864271,23.8807787858823,Lunes
Bus_01,5,4.694696132963799,-74.14309540936854,48.09514918518607,Viernes
Bus_01,14,4.688754574345949,-74.10257449790231,15.2576272110459,Martes
Bus_01,12,4.705395065962827,-74.09393217050611,11.52591615472085,Viernes
Bus_02,22,4.63561502025622,-74.08715735433854,31.195569245984846,Miércoles
Bus_03,5,4.676854566631868,-74.08113683706921,29.982634767243045,Lunes
Bus_04,6,4.615633720421251,-74.12467276164773,27.72112018449338,Jueves
Bus_04,5,4.657676699146721,-74.14900212233417,39.939297571216514,Viernes
Bus_01,5,4.67315006029319,-74.07765563376451,20.917938177114294,Jueves
Bus_01,13,4.6978336389318205,-74.09643434006524,30.64167125624674,Lunes
Bus_02,17,4.742579657887931,-74.06638822967928,26.39894047361813,Viernes
Bus_04,5,4.6900976599822535,-74.06786116370994,21.087814998932494,Jueves
Bus_01,17,4.711539087426484,-74.06566738322121,29.381599160393165,Jueves
Bus_03,11,4.67593990892428,-74.10149053400205,38.525958032951024,Viernes
Bus_03,6,4.69511560470645,-74.11663716041632,51.205681204305016,Lunes
Bus_01,10,4.610639832420065,-74.07084417974086,35.794189828989694,Jueves
Bus_01,11,4.638158737126277,-74.10487058869708,4.8916499859854845,Miércoles
Bus_04,18,4.65427796398077,-74.13165578035967,29.61859914558351,Viernes
Bus_04,22,4.670874003250977,-74.06450259804384,30.498027909028323,Martes
Bus_02,19,4.606847311825357,-74.06174401232276,39.3620900957995,Martes
Bus_04,6,4.621003614632997,-74.10336902438598,31.84810302489739,Lunes
Bus_03,14,4.641522146168696,-74.14243002726903,42.53088917302077,Miércoles
Bus_03,16,4.745729903635158,-74.11121739100831,33.91670615615271,Jueves
Bus_01,21,4.649702051065457,-74.06964623405374,45.58798069497889,Martes
Bus_04,12,4.672306158716812,-74.05982259714537,25.612540799517067,Lunes
Bus_02,15,4.629414656910758,-74.12965272575025,31.443434672966937,Miércoles
Bus_03,7,4.691617010661365,-74.14330263879748,38.266415353898964,Miércoles
Bus_03,10,4.642102482327396,-74.06226495468671,24.278059297065564,Lunes
Bus_02,13,4.631048886765764,-74.11105950610211,22.09987197918924,Lunes
Bus_02,10,4.677485894266897,-74.09582390357325,23.70647900313315,Jueves
Bus_03,13,4.600825869874063,-74.05319341879492,22.507843829110776,Lunes
Bus_03,11,4.601149604897383,-74.14334352720859,35.22561920875327,Jueves
Bus_02,13,4.632860321365278,-74.0851681992548,11.651919703654443,Jueves
Bus_03,22,4.6055082043751225,-74.14258945774252,14.44029973682093,Viernes
Bus_01,16,4.616203863119603,-74.11245310715336,48.627464923572624,Miércoles
Bus_01,12,4.650829097400813,-74.06961854548065,22.749032790258227,Miércoles
Bus_02,12,4.720387851936972,-74.10665277672445,32.000148511717484,Miércoles
Bus_04,22,4.685807296505395,-74.05028176460971,15.108535821008717,Viernes
Bus_02,19,4.676900158893463,-74.09409407150534,30.94124267789276,Jueves
Bus_02,11,4.644023323481218,-74.1178837847364,22.80993332318596,Jueves
Bus_04,15,4.739763057914923,-74.12798886740953,14.369105018395858,Lunes
Bus_04,20,4.659552256185578,-74.11494794657139,43.36920437564713,Viernes
Bus_04,8,4.6130639150193655,-74.11274667262404,41.825657270608716,Lunes
Bus_01,10,4.69255997741767,-74.14312863222762,28.926452092859837,Viernes
Bus_03,7,4.61707575902149,-74.11304258005732,39.99419032677911,Lunes
Bus_01,13,4.651783471420254,-74.10357614802608,49.0329268772716,Martes
Bus_03,14,4.6761117908076715,-74.07772622477611,37.540759331580894,Miércoles
Bus_01,18,4.7311333787027765,-74.08432705152784,34.79679739509963,Miércoles
Bus_03,15,4.674031987051017,-74.07912343447708,31.989496964833094,Jueves
Bus_01,22,4.705338814904749,-74.14916363181231,36.49497364859239,Martes
Bus_04,16,4.748922525849861,-74.12823326004195,26.360806065103635,Miércoles
Bus_02,16,4.6197233679846965,-74.08383157116002,27.233641308385533,Jueves
Bus_01,17,4.641209728827928,-74.10160106318203,34.508913752125146,Martes
Bus_03,17,4.659186411339647,-74.14946865243317,25.261351298404712,Miércoles
Bus_04,18,4.663274226780825,-74.06955053575682,26.342003272064975,Lunes
Bus_01,8,4.6616531612898315,-74.07271904267097,30.001866646349733,Viernes
Bus_01,17,4.736141650383483,-74.09515808370064,41.50607550593069,Martes
Bus_04,12,4.707104896670028,-74.14335366742237,18.673362464403525,Jueves
Bus_01,16,4.691185782113606,-74.07334849504674,37.59178502705261,Martes
Bus_02,22,4.646405907679417,-74.09162864122686,37.917964128034704,Jueves
Bus_01,10,4.723568557633194,-74.0718040022842,37.85812009296809,Martes
Bus_02,22,4.743259076722748,-74.07482530076041,21.93253619790511,Jueves
Bus_02,9,4.723179742382534,-74.06969979280422,13.073183844890629,Miércoles
Bus_04,13,4.600234765778721,-74.09819919335953,35.59700472411422,Lunes
Bus_01,7,4.695460205527511,-74.13596754818066,31.87538784413962,Miércoles
Bus_04,14,4.607670307216315,-74.08288425266203,40.04376634763132,Lunes
Bus_01,7,4.638641083050058,-74.08795262149481,22.994631719904618,Miércoles
Bus_01,19,4.608928705052166,-74.0757746812801,37.60118376256361,Miércoles
Bus_03,5,4.690569317942408,-74.13301189939493,40.54412112219411,Martes
Bus_01,11,4.702988487023891,-74.13050248000998,29.046902789506493,Viernes
Bus_04,16,4.617173145709885,-74.06095904827806,34.169295032648165,Jueves
Bus_02,21,4.657575832456747,-74.07500222015479,33.81966457524095,Jueves
Bus_01,9,4.668435476343332,-74.05917715112997,21.7853047097035,Jueves
Bus_03,8,4.655357953264137,-74.07412846788361,35.310966022846074,Lunes
Bus_04,16,4.6181537500727785,-74.09028446940097,46.224983409010136,Jueves
Bus_01,22,4.662842168528121,-74.08458672629722,30.222039345426367,Jueves
Bus_04,21,4.712676707171263,-74.061087207606,15.390750613483426,Martes
Bus_03,13,4.610651149679988,-74.0921193245488,23.127734690859903,Miércoles
Bus_03,8,4.612027002112285,-74.08676086756716,12.205705511483725,Jueves
Bus_04,6,4.6532156937753975,-74.13435232839964,42.90261129046065,Viernes
Bus_01,8,4.741258856742839,-74.10260787798839,37.64105296328095,Jueves
Bus_02,6,4.700285897008437,-74.07836028880419,24.986307283321814,Lunes
Bus_03,19,4.701800493500885,-74.12290573016837,15.819400780310636,Lunes
Bus_01,6,4.654287998625679,-74.12977458194754,21.667050417575098,Lunes
Bus_01,8,4.689049118681281,-74.11861731917756,23.617230343028524,Jueves
Bus_02,10,4.601519677604161,-74.12584993720073,31.094075990200583,Martes
Bus_03,11,4.695414406961431,-74.12850873629637,30.757593431983796,Viernes
Bus_03,14,4.736993042136436,-74.1075149157132,43.414319753737026,Jueves
Bus_01,16,4.691886020251722,-74.05921614861164,23.072451423019572,Martes
Bus_01,7,4.731054789019952,-74.09929403532612,14.918121456460714,Martes
Bus_02,17,4.708595958319914,-74.13120796191848,18.430215248577078,Jueves
Bus_02,22,4.618083762460553,-74.14230283306192,29.76975145553499,Jueves
Bus_03,12,4.735367996092876,-74.08038438548621,22.713219330542092,Martes
Bus_04,19,4.609966576653366,-74.11172012355637,27.07991454486974,Martes
Bus_03,5,4.680095120882164,-74.06781690534146,25.459664196805562,Martes
Bus_01,7,4.621320568569018,-74.08404892313592,39.90238453705183,Jueves
Bus_03,12,4.601755991609635,-74.07037585494587,24.130343129076778,Martes
Bus_04,8,4.663305139019146,-74.12280539605815,26.2265792305219,Lunes
Bus_02,20,4.644256106148124,-74.0807641077539,37.17283581158776,Jueves
Bus_04,14,4.6729000740696405,-74.12359380153063,24.35018088967924,Lunes
Bus_04,16,4.686579983010183,-74.05609315205497,34.232123744570174,Miércoles
Bus_04,18,4.606560860846342,-74.08636257184666,33.314852620217586,Jueves
Bus_02,18,4.618450494268561,-74.11754881998247,31.417658589610795,Miércoles
Bus_04,6,4.683796359467563,-74.12304881377078,18.656036172935103,Martes
Bus_04,9,4.6514751029758985,-74.13090734149284,42.29774224521937,Martes
Bus_04,9,4.7093760231324175,-74.08053590411063,52.20683796583114,Viernes
Bus_01,10,4.697843747288791,-74.12812843870022,30.088281382673948,Martes
Bus_04,17,4.726840654448486,-74.09046967340726,19.536451266296247,Miércoles
Bus_02,13,4.7038739240003835,-74.12353649730747,30.291027083250228,Martes
Bus_04,19,4.664489661608522,-74.08380310552062,39.89860140585999,Jueves
Bus_04,18,4.7009449933591645,-74.06850602714594,23.84812324284393,Martes
Bus_02,11,4.641307176138312,-74.07219747568553,28.711008158818103,Viernes
Bus_04,6,4.645947024816731,-74.07391486690692,33.406541364121416,Martes
Bus_02,11,4.7183477739881186,-74.13122775943079,42.03047852205925,Miércoles
Bus_04,10,4.666962927460237,-74.14116150530155,37.754237330893744,Miércoles
Bus_02,21,4.719757051077753,-74.08010511715126,38.16867969532262,Martes
Bus_04,6,4.723363356050242,-74.11316527862057,25.73731443323575,Miércoles
Bus_04,7,4.728634350649193,-74.10676537735966,34.01918955173923,Miércoles
Bus_01,9,4.737495285376181,-74.14688509072067,22.780366728748707,Viernes
Bus_01,9,4.664647783076994,-74.1240423550725,38.45526099885211,Jueves
Bus_04,5,4.64783002274817,-74.14663235961255,41.51219640785614,Viernes
Bus_04,12,4.687329811989117,-74.06208142273988,35.533635687726225,Lunes
Bus_03,16,4.655675863515644,-74.12566033167815,26.325894132051847,Viernes
